GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC27,HC01_VC66,HC01_VC67,HC01_VC68,HC01_VC69,HC01_VC70,HC01_VC74,HC01_VC75,HC01_VC76,HC01_VC77,HC01_VC78,HC01_VC79,HC01_VC80,HC01_VC81,HC01_VC82,HC01_VC83,HC01_VC84,HC01_VC85,HC01_VC86,HC01_VC89,HC01_VC91,HC01_VC93,HC01_VC97,HC01_VC99,HC01_VC101,HC01_VC103,HC01_VC104,HC01_VC105,HC01_VC106,HC01_VC107,HC01_VC108,HC01_VC109,HC01_VC110,HC01_VC111,HC01_VC112,HC01_VC113,HC01_VC114,HC01_VC115,HC01_VC118,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC130,HC01_VC131,HC01_VC132,HC01_VC133,HC01_VC134,HC01_VC137,HC01_VC138,HC01_VC141,HC01_VC142,HC01_VC143,HC01_VC144,HC01_VC145,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC153,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC157
1600000US0617918,617918,"Daly City city, California",91259,58199,59348,46533,10032,2730,53,32969,427,1377,1813,1939,2450,5104,5190,6709,4016,3944,89843,108971,28765,10974,6857,1764,485,1906,25455,349,784,656,1564,1977,3926,4091,5934,3331,2843,92899,113045,35320,7514,64395,79355,37933,52026,50383,106033,101511,82722,30695,4522,17331,48,71717,58975,55444,53205,49616,5331,2239,3531,2936,2099,887,595,12742,11308,7663,4558,1434
1600000US0618100,618100,"Davis city, California",58513,30540,31539,17729,12262,1548,0,23542,3076,1209,1365,1627,2706,2692,1965,3554,1922,3426,64452,96283,18770,4597,4612,912,102,1095,12410,465,73,411,506,1154,1305,1291,2460,1617,3128,118540,139928,33947,11132,30403,45303,25519,74173,54150,67909,65786,57323,15393,2123,11039,33,49454,31242,29550,28481,27004,2346,1069,1692,1372,1043,329,320,18212,17511,14741,3266,701
1600000US0619766,619766,"Downey city, California",87215,55258,56353,43709,7843,4699,102,32646,1292,1049,2221,3163,4126,6675,4617,5279,2574,1650,65578,84748,29193,8041,2932,1254,1056,2274,26146,425,746,1726,2432,3454,4854,4504,4504,1910,1591,72270,88304,25868,6500,36179,55069,32211,40316,41018,112813,102272,71224,36780,10541,29569,1774,71880,57310,54216,48636,41297,8538,5580,3094,2289,1551,913,805,14570,12267,7067,5770,2303
1600000US0620802,620802,"East Los Angeles CDP, California",95288,54235,55134,49990,3091,1966,87,33058,1677,2085,3959,4284,7288,5970,3783,2644,848,520,42352,55519,28345,8206,2764,3081,1641,3547,27293,1022,945,3304,3894,6482,5058,3286,2268,576,458,44908,56149,15684,5765,23341,38850,26003,31987,28233,127622,108128,45107,67005,19494,36333,2768,78735,58521,53826,42787,27127,16430,11039,4695,3754,1343,2474,941,20214,15699,4589,11725,4515
1600000US0621712,621712,"El Cajon city, California",75479,38696,40463,32912,5294,2114,143,32447,1877,2479,4320,4002,4755,5549,3556,3827,1355,727,45577,62420,24665,8095,4715,4390,4704,8584,22951,1258,1013,3377,1986,3149,4228,3184,3026,1027,703,55436,68969,20852,9496,27341,40693,26911,40500,35509,102123,91773,43725,55700,10350,31159,2477,59729,43004,38431,34068,24768,11052,4363,4573,3366,1101,2422,1207,16725,14781,3817,11664,1944
1600000US0622020,622020,"Elk Grove city, California",130221,78096,80120,54131,22057,3723,209,51695,2146,834,2709,2629,3922,8589,7952,10930,6403,5581,91899,113067,42490,14592,12070,3054,1675,2376,42091,997,595,1671,2141,2636,6198,7217,10042,6050,4544,98463,116926,35696,9604,51135,83506,43214,66286,57844,169517,166714,138828,47685,2803,46585,473,102868,80325,76991,75608,70477,7493,1383,3334,3122,1877,1290,212,22543,21853,15488,8574,690
1600000US0622230,622230,"El Monte city, California",91286,49762,51147,42960,5371,2748,68,27249,1594,1374,4510,3213,3372,5188,3820,2472,981,725,48434,61330,23012,8356,2070,2820,1667,4559,22787,777,892,3787,2800,2795,4645,3303,2361,808,619,50887,64413,15935,4462,20460,27287,21647,30416,28829,114933,101569,41480,64145,13364,28033,823,72699,52448,49224,40522,26361,14890,8702,3224,2549,451,2139,675,20251,17379,5661,11943,2872
1600000US0622804,622804,"Escondido city, California",117529,73311,75229,61315,7884,6030,0,45367,1863,1342,5802,4822,5754,7692,6204,6409,3464,2015,60328,76994,37180,11243,6697,2603,1625,6067,33098,1007,786,3060,3995,4640,5723,4505,4454,3128,1800,62792,83559,25023,12269,38456,51685,25786,38490,32277,150448,131982,80451,63378,18466,38076,1036,97148,77081,72667,60196,47808,14623,12471,4414,3385,1767,1758,1029,20067,16430,8514,8835,3637
1600000US0623182,623182,"Fairfield city, California",90049,52782,52866,40247,9666,2907,46,38027,1906,1144,3052,3150,4037,6571,6148,5909,2958,3152,69235,95378,30952,10522,9416,2240,1463,4953,28896,1436,670,1768,2497,2833,4787,4737,4951,2342,2875,76290,103751,32385,9131,50349,60821,33937,52148,45991,111614,105353,76674,45902,6261,28263,761,68837,53022,49387,45352,38781,9425,4035,3635,3362,2117,2050,273,15815,14678,9352,6690,1137
1600000US0624477,624477,"Florence-Graham CDP, California",46322,26326,26544,21587,2544,2299,114,15084,1527,1009,2735,2119,2428,2179,1330,1318,439,0,35546,47167,13047,3112,1052,1105,925,3880,12470,945,557,1976,2321,2205,1873,1044,1196,353,0,36524,49469,12387,,18931,,20635,26521,21854,63582,55145,19749,37605,8437,20290,424,38562,27436,25672,19816,12121,8257,5856,1764,1388,454,934,376,11126,9345,2480,7132,1781
1600000US0624638,624638,"Folsom city, California",59742,35429,35795,26223,6684,2731,157,27417,539,773,927,1486,2860,3180,3051,6732,3569,4300,102460,122983,22238,6989,5600,321,235,719,19318,251,456,493,490,1215,1843,2210,5554,3035,3771,124284,142596,44673,8099,56215,71246,61875,96509,68138,72144,70933,64195,15272,1211,20168,59,42344,34681,34155,33538,32412,1894,617,526,477,384,93,49,7663,7283,6259,1421,380
1600000US0624680,624680,"Fontana city, California",157134,95857,97478,80696,11576,5206,0,57868,1977,2247,4783,4255,7649,13644,9574,7853,3664,2222,66073,76527,51969,12118,5865,3120,1982,7685,47387,1647,1552,3276,3151,7044,10574,8142,6854,3354,1793,67487,78594,22174,10481,53233,59862,30034,44417,33492,209423,189059,113862,85645,20364,59542,1748,132377,100640,93938,81403,63524,19776,12535,6702,5355,2377,3210,1347,31737,27003,14477,13708,4734
1600000US0626000,626000,"Fremont city, California",181200,82056,116542,100877,9072,6489,104,71599,1259,1162,2472,2790,3518,7853,8458,15768,10699,17620,122419,147658,63879,14736,8049,2404,2893,2131,59462,274,497,1199,1581,2893,5607,7093,14692,9328,16298,135098,159936,46899,12137,56406,76308,62341,91167,71055,232381,228469,184040,58706,3912,56861,98,148258,115111,111394,109070,97304,13395,2324,3717,3672,2872,1002,45,33147,32242,24209,9067,905
1600000US0627000,627000,"Fresno city, California",388619,209124,214398,163774,37138,13286,200,166288,16604,12766,22502,15179,21967,26937,19981,17142,6013,7197,44905,65528,127785,42477,23842,15572,14183,39928,113712,11773,6537,13359,9132,14471,18437,15962,12980,5064,5997,51015,72819,22260,52576,30656,44268,25960,40146,36627,517888,477907,258968,272954,39981,147354,2931,314240,226149,203814,181612,140497,50461,22202,22335,18428,5522,13831,3907,88091,77645,25334,57324,10446
1600000US0628000,628000,"Fullerton city, California",114429,69182,70498,57382,8199,4533,384,45635,2791,1948,2831,1946,5771,8291,5960,6918,4167,5012,72656,97649,36971,12495,6962,3569,1429,3707,31352,1131,708,1750,1550,3655,4988,4015,5309,3788,4458,83812,113455,33032,14283,49419,56833,31555,47839,49304,139865,132857,91737,51816,7008,29517,282,92843,71615,66321,62049,54646,8313,4272,5294,4952,2435,2755,342,21228,19331,10892,9562,1897
1600000US0629000,629000,"Garden Grove city, California",138928,85378,86670,70953,9632,6048,37,47718,1293,1995,4360,4539,5461,10245,6061,7725,3031,3008,63566,82296,41342,11887,5261,4470,1331,5891,37625,795,1191,3067,3654,4908,7531,5342,6194,2452,2491,67480,84027,24000,10093,45207,62098,29876,43844,36674,174213,159179,94542,74332,15034,40236,959,113557,86461,82124,72928,57831,17011,9196,4337,3432,1389,2150,905,27096,23468,10107,14267,3628
1600000US0630000,630000,"Glendale city, California",167747,95595,97612,72911,13265,11238,198,75013,5460,4718,7408,6220,6838,12143,7916,12108,4771,7431,64611,91302,59404,15924,6714,11640,3609,6087,50880,1764,1544,5579,4698,4304,8497,5077,9619,4006,5792,72008,102559,35405,24133,41491,63927,37358,57244,48700,199325,184500,119887,79482,14825,36996,1708,129013,102249,92526,83851,68822,16490,8675,9723,7975,3616,4844,1748,26764,24210,13986,11347,2554
1600000US0632548,632548,"Hawthorne city, California",65709,40724,42047,33119,6057,2763,108,28870,1547,1911,3608,3454,4484,6194,3084,2562,1143,883,48354,60402,24054,6171,2527,1850,1835,3584,19366,687,744,2402,2219,3202,3646,2635,2202,919,710,51577,66684,21088,9504,30052,39768,24830,35575,31935,87624,75329,41475,39535,12295,23808,1541,55656,43941,40731,33333,25373,9281,7398,3210,2391,811,1672,819,11715,9396,3388,6322,2319
1600000US0633000,633000,"Hayward city, California",128738,75009,82142,69691,9460,2946,45,45792,2155,1325,3019,2610,5252,8452,6964,7962,4556,3497,75352,93782,39387,12056,7869,3001,2689,4858,34688,1400,691,1596,2229,3673,6738,5736,6124,3730,2771,78863,98620,29152,11104,50030,68508,35327,48232,45849,158109,150847,102524,62039,7262,33955,791,106509,82460,79113,74560,60830,15635,4553,3347,3180,1448,1799,167,24049,22332,12727,11904,1717
1600000US0633182,633182,"Hemet city, California",61536,22202,22898,18009,3652,1124,113,29465,2784,3219,4199,3916,5257,4573,2250,2227,745,295,37314,48188,16845,15149,7595,1796,868,5564,19428,1457,1024,2225,2595,3638,3638,1866,2101,589,295,44950,57168,17956,10037,21865,28393,25916,47459,32443,83614,75581,35654,49794,8033,24191,2532,40677,25900,21144,19013,13036,7236,2131,4756,3208,1617,1591,1548,14777,12955,5347,8515,1822
1600000US0633434,633434,"Hesperia city, California",72200,34107,35034,27091,5954,1955,34,26802,1255,1583,3426,2231,4378,5315,3130,4172,552,760,51255,64178,20570,7936,3870,3651,1157,5043,21481,802,791,2606,2266,3588,3928,2820,3409,550,721,52397,67387,19129,5321,31805,44648,29288,40175,30559,93608,86321,47819,45807,7287,25052,661,58357,37147,33742,30515,23559,8088,3227,3405,2902,1029,2124,503,21210,18314,7195,12088,2896
1600000US0636000,636000,"Huntington Beach city, California",166873,102394,105289,82692,13548,8781,268,78998,2542,2210,4395,5874,7211,11853,11210,16269,8301,9133,86112,111116,62300,25105,17519,2675,858,3754,51172,1132,367,2519,3380,4585,5866,7598,11946,6767,7012,100290,125417,44950,27826,61019,79246,41747,70293,58598,200197,188224,150258,64629,11973,38697,1463,124974,101488,97593,90075,83071,10033,7518,3895,3536,2047,1782,359,23486,21342,15984,6447,2144
1600000US0636448,636448,"Indio city, California",69686,33366,34076,26290,4656,3039,91,30887,3973,1590,3514,4070,4603,3734,3930,2713,1872,888,40449,62696,20669,11399,4694,1932,1102,3045,18403,891,560,1626,2625,3047,2714,3038,1889,1396,617,54179,75254,23103,12484,21894,41261,26785,38865,34816,87877,78904,39367,48601,8973,20829,441,48915,35474,32119,27185,20969,7014,4934,3355,2036,544,1492,1319,13441,11340,3778,7973,2101
1600000US0636546,636546,"Inglewood city, California",91735,52932,54966,40509,8888,5480,89,38724,2487,2076,4216,4608,5428,7262,4494,4624,2260,1269,51620,69587,31080,10374,6411,2631,1452,4147,24917,1756,865,1734,2126,3964,5142,3636,3328,1835,531,59302,72318,26372,13807,32208,59260,30346,40489,40458,110316,97366,62926,42705,12950,22007,871,74807,56888,52369,44976,38241,8027,7393,4519,3255,1554,2036,1264,17919,14538,5853,9717,3381
1600000US0636770,636770,"Irvine city, California",211343,123785,127201,104323,14160,8718,0,94321,7447,2178,2739,4986,7262,11742,11821,17832,10994,17320,97496,136133,79164,14477,8282,2144,2139,1638,65289,2698,874,987,2444,4674,7803,8380,12556,8782,16091,113646,160360,49205,29032,57991,79189,54247,91843,70473,265887,258785,220299,52277,7102,60495,720,179106,128274,120963,118077,110500,9403,2886,7311,6889,4691,2274,422,50832,47831,40391,8953,3001
1600000US0637692,637692,"Jurupa Valley city, California",79536,43785,45420,36936,5607,2740,137,24850,1524,1200,2444,1835,3481,4889,2993,4204,1359,921,61800,72133,20577,7688,3324,1902,1245,3743,19621,1161,598,1511,1665,2958,3723,2484,3617,983,921,62827,75709,19565,5229,32093,43060,25990,40158,31821,102721,91800,51163,47152,10921,26886,1020,65344,48308,44379,38497,29624,10222,5882,3929,2988,1204,1955,941,17036,14210,6383,8964,2826
1600000US0639248,639248,"Laguna Niguel city, California",53674,33174,33777,26655,2457,4616,49,24116,809,390,695,1341,2249,3719,1934,4630,3285,5064,107101,136236,19936,6251,4468,688,193,451,18418,385,390,43,979,1440,2096,1393,3972,3028,4692,136473,153724,51639,5698,60406,73631,43561,81730,71094,65281,62950,51868,18143,2331,13251,242,40757,32432,30921,29229,27492,2203,1692,1511,1511,1275,236,0,8325,8025,6506,1880,300
1600000US0639496,639496,"Lake Forest city, California",68353,46341,47009,36481,5844,4684,0,29496,1047,664,1401,1275,2525,4132,3571,5958,4632,4291,100557,117633,25441,6892,4252,894,450,944,22385,832,568,767,923,1436,2559,2103,5068,4215,3914,115335,128678,43115,7111,64102,73553,51267,81275,57065,83085,79653,65429,21228,3432,17179,930,54889,45933,44174,42449,38795,4430,1725,1759,1534,1094,440,225,8956,8404,6363,2292,552
1600000US0639892,639892,"Lakewood city, California",63135,36993,38368,30518,6515,1335,0,24806,877,958,1305,1579,2935,2902,3764,5908,3235,1343,86068,96650,20886,7701,4945,1228,659,1076,18652,492,403,793,994,1998,2102,2863,5212,2674,1121,96589,102903,31086,6154,47849,64677,40317,62261,46829,80965,75928,57584,24849,5037,20287,69,50804,38588,36411,33390,30650,3653,3021,2177,1565,686,879,612,12216,10881,7240,4304,1335
1600000US0640130,640130,"Lancaster city, California",122190,56613,57749,42355,13128,2191,75,49934,7443,2233,3810,5246,7240,8475,6362,5380,2047,1698,46910,62101,36619,12289,6251,3086,2000,4298,34657,4095,838,2612,3430,5501,5865,5079,4101,1867,1269,52954,68073,20375,15277,30480,43292,33789,46974,33734,154528,143239,94905,57169,11289,42345,2132,96892,58674,54828,52020,45829,7536,2808,3846,2715,1246,1569,1131,38218,33193,16095,17893,5025
1600000US0641992,641992,"Livermore city, California",71346,48284,49296,40051,6480,2724,41,30749,1141,391,1328,971,2451,3164,3568,6709,5230,5796,111625,135469,25436,7582,5781,890,340,1236,24417,571,171,554,470,1970,2602,2730,5539,4423,5387,129310,147036,47559,6332,52018,77182,47336,85539,55391,88885,85756,76016,18143,3129,20075,71,57823,48897,47188,44939,42908,2840,2249,1709,1486,1227,289,223,8926,8539,6727,2147,387
1600000US0643000,643000,"Long Beach city, California",372374,225505,231816,185935,28874,16760,247,160769,9634,7812,17452,12849,19078,27768,23504,22816,8968,10888,60075,81177,135283,32569,18461,10252,7219,18562,97554,3641,3797,10018,7668,12044,16513,13778,15129,6273,8693,67534,90704,29096,63215,48786,61683,31597,44977,45769,467620,427396,269017,186980,40224,109859,3943,310058,238810,222792,199810,163302,41055,22982,16018,13306,5430,8430,2712,71248,61520,30799,33690,9728
1600000US0644000,644000,"Los Angeles city, California",3241537,1938625,1990871,1576787,182737,228944,2403,1378844,106131,88950,151421,127500,166003,219357,145511,178163,79363,116445,54432,86370,1138467,309753,134670,95455,53130,141036,823799,40518,34139,92208,76329,102481,130833,88940,117408,55257,85686,61372,98541,31619,555045,41386,64293,28930,40787,40115,3950939,3503061,2119826,1633385,447878,825685,29803,2654338,2028128,1893772,1605060,1273750,364046,288712,134356,106870,52594,57366,27486,626210,532632,251177,302977,93578
1600000US0644574,644574,"Lynwood city, California",52210,29159,29751,25984,2394,1373,0,14840,680,623,1798,2130,3012,2314,2009,1550,304,420,45201,62604,13719,3113,1030,1166,653,3202,12923,747,361,1540,1610,2857,2281,1436,1417,254,420,46184,63504,14788,1917,29414,36185,22879,28197,25403,69001,57719,26625,33321,11282,21438,718,42973,31966,29594,23309,16802,7007,6285,2372,1014,273,781,1358,11007,8086,2562,5524,2921
1600000US0645484,645484,"Manteca city, California",58199,32242,33169,26047,5031,1985,106,24828,982,1078,2499,1882,2972,4835,3487,5079,1112,902,62106,75959,20016,6923,5228,1787,1023,2925,17744,327,313,904,1132,2149,4174,3151,3903,901,790,73550,85024,25264,7084,31026,48098,31732,51693,36042,76318,73261,46707,34860,3057,20560,47,47263,34892,31999,30188,25191,6292,1811,2893,2595,910,1794,298,12371,11470,5290,7060,901
1600000US0646842,646842,"Menifee city, California",69422,34666,36117,27488,5724,2905,0,29148,957,1658,2795,3431,3684,4421,3359,4809,2659,1375,59895,78712,19543,12516,7403,1179,616,1836,21520,649,370,1075,2331,2578,3559,2785,4335,2585,1253,76749,90634,27313,7628,26382,39756,34408,60694,42189,88221,83646,55666,38668,4575,21933,845,48811,35774,33432,31103,25373,7223,2329,2342,2272,1393,910,70,13037,11706,6835,5456,1331
1600000US0646898,646898,"Merced city, California",59267,29520,30240,22137,6470,1633,0,24221,2811,1855,3041,2250,3819,3670,2770,2118,1023,864,41312,60901,17797,4933,4590,3006,3407,7156,16705,1759,1154,2131,1547,2417,2396,2118,1821,924,438,44313,63891,19340,7516,33294,48914,24943,37402,47122,81729,76540,33285,49008,5189,25886,539,49291,34405,29264,26483,16553,10428,2781,5141,4137,885,3294,1004,14886,14089,3976,10793,797
1600000US0647766,647766,"Milpitas city, California",62302,27715,39000,34416,2932,1652,0,22870,740,414,910,1014,1286,2902,2686,4510,3712,4696,116056,131206,20435,4744,2326,1621,348,343,17877,238,82,693,768,1175,2159,2163,4088,2734,3777,120476,136216,40344,4993,71603,98844,51400,82725,56781,75576,73863,58208,19477,1713,16412,88,49985,39254,38047,37471,34006,3932,576,1207,1113,509,604,94,10731,10024,7422,2768,707
1600000US0648256,648256,"Mission Viejo city, California",79820,50582,51787,41011,6148,4512,116,33544,343,400,2096,1488,1518,4078,4310,8899,4731,5681,111503,133262,28051,10426,6532,1214,361,609,25520,226,108,1143,769,610,3107,3829,6555,4189,4984,124273,144997,47836,8024,67354,87318,51956,81900,66172,96008,91473,76151,25842,4535,20436,922,58112,47881,46127,43666,41269,3249,2461,1754,1561,1195,366,193,10231,9467,7553,2636,764
1600000US0648354,648354,"Modesto city, California",160147,83186,87025,69837,11112,6008,68,70591,3640,3140,7415,7605,11056,12415,9303,10111,3700,2206,55013,70883,53927,22679,12768,6713,3064,10816,52085,1962,971,3761,6450,8819,9391,7112,8315,3315,1989,60818,77619,24445,18506,32487,46070,30453,50370,41520,210554,198610,121861,102015,11944,57624,1370,125297,91879,82988,76866,61125,18438,6122,8891,7446,2139,5587,1445,33418,30552,13721,19149,2866
1600000US0649270,649270,"Moreno Valley city, California",151009,85258,88571,68454,15405,4712,0,49785,2401,1526,4527,4367,6229,10524,8839,7896,2180,1296,64008,73110,43635,10982,8163,2932,2374,7547,42201,1767,1296,3935,3647,5624,8560,7351,6720,2247,1054,65309,74239,19585,7584,42161,49865,29267,42079,36875,205082,184029,105035,91351,21053,61073,2516,128835,94932,86360,75261,58652,18868,11099,8572,6306,2519,3994,2266,33903,29015,12790,18091,4888
1600000US0649670,649670,"Mountain View city, California",65278,43565,44456,39060,3278,2118,0,32696,1265,974,1903,1487,1502,3520,2764,6296,4346,8639,121533,158533,27894,5666,2599,561,0,995,18801,361,389,955,788,1139,1868,1139,4078,2069,6015,131282,182317,65400,13895,99305,120953,71298,115812,85124,80312,75419,63862,16823,4893,16544,730,54945,44783,42979,40049,37926,2391,2930,1804,1512,1326,287,292,10162,9287,6861,2827,875
1600000US0650076,650076,"Murrieta city, California",83832,47330,48061,36039,7946,4076,0,31090,983,592,1213,2957,2052,5750,6052,6389,2485,2617,81467,104656,26560,8928,6612,1147,756,1570,26290,876,540,783,2241,1539,4916,4813,5520,2485,2577,85347,110780,30728,4800,52269,56036,36424,60119,42703,111063,104686,79260,35564,6377,31310,495,67049,50879,46400,43415,38085,7354,2985,4479,3552,2466,1328,927,16170,14437,9863,5288,1733
1600000US0650258,650258,"Napa city, California",64937,40906,41977,34342,4438,3197,0,30017,1225,1545,2359,1502,3506,6362,2351,6294,2010,2863,68198,94878,22863,10181,6361,2265,413,1290,18821,343,339,800,790,2179,4186,2061,4458,1508,2157,89038,109100,36577,11196,45814,62416,37295,50221,50574,79776,76851,59438,27160,2925,18464,165,47232,40187,38079,36104,32526,4523,1975,2108,1746,1462,284,362,7045,6723,3486,3701,322
